title,desc,2025,2024,2023,2022,pagenumber
51136_201,Geschäftsbedarf für die verfahrensabhängige IKT     —     —,1000.0,0,0,0, 201
51140_201,Geräte; Ausstattungs- und Ausrüstungsgegenstände,4900.0,4700.0,4500.0,10406.8, 201
51801_201,Mieten für Grundstücke; Gebäudeund Räume,1000.0,1100.0,1000.0,850.0, 201
51803_201,Mieten für Maschinen und Geräte,3000.0,3200.0,3000.0,3035.88, 201
51910_201,Kleiner Unterhaltungsbedarf,1000.0,1000.0,1000.0,820.05, 201
51990_201,Unterhaltung der Grundstücke undbaulichen Anlagen aus zweckgebundenen Einnahmen     —     —     —     —R 939;50,0,0,0,0, 201
52593_201,Lehrmittel; Unterrichtsmaterial auszweckgebundenen Entgelten,30000.0,30000.0,30000.0,21756.34, 201
53101_201,Veröffentlichungen und Dokumentationen im Rahmen der Öffentlichkeitsarbeit,1500.0,1600.0,6000.0,1491.38, 201
54010_201,Dienstleistungen,3500.0,3700.0,3200.0,3647.34, 201
54038_202,Dienstleistungen von Kreditinstituten,1000.0,1000.0,1000.0,434.93, 202
54053_202,Veranstaltungen,1000.0,1000.0,1000.0,940.36, 202
54079_202,Verschiedene Ausgaben,2500.0,2600.0,2600.0,2482.67, 202
71501_202,Neubau einer Musikschule inkl.Herrichten der Außenanlagen12437; Mörickestraße     —     —     —,1759927.38,0,0,0, 202
81279_202,Geräte; technische Einrichtungen;Ausstattungen     —     —     —,19617.29,0,0,0, 202
11120_206,Entgelte für Bildungsangebote,3800.0,3800.0,2600.0,3758.0, 206
11122_206,Eintrittsgelder,1000.0,1000.0,3500.0,0, 206
11901_206,Veröffentlichungen,1000.0,1000.0,1400.0,403.9, 206
11921_206,Rückzahlungen von Zuwendungen,1000.0,1000.0,0,0, 206
11979_206,Verschiedene Einnahmen,1000.0,1000.0,5900.0,603.26, 206
12401_206,Mieten für Grundstücke; Gebäudeund Räume,155000.0,155000.0,106000.0,32632.2, 206
12405_206,Nutzungsentschädigung,1000.0,1000.0,1200.0,620.0, 206
12504_206,Erlöse für Dienstleistungen     —     —,1000.0,40.0,0,0, 206
28103_206,Ersatz von Bewirtschaftungsausgaben,70000.0,70000.0,46200.0,10560.29, 206
42722_207,Ausbildungsentgelte (Praktikantinnen/Praktikanten; Volontärinnen/Volontäre),21500.0,22200.0,20700.0,0, 207
42801_207,Entgelte der planmäßigen Tarifbeschäftigten,750000.0,806000.0,723000.0,735726.43, 207
42811_207,Entgelte der nichtplanmäßigen Tarifbeschäftigten,1000.0,1000.0,1000.0,0, 207
51101_207,Geschäftsbedarf,6400.0,6700.0,6900.0,7043.97, 207
51140_207,Geräte; Ausstattungs- und Ausrüstungsgegenstände,2500.0,2500.0,18000.0,3531.57, 207
51190_207,Geschäftsbedarf; Geräte; Gebrauchsgegenstände aus zweckgebundenen Einnahmen     —     —     —     —R 67;71,0,0,0,0, 207
51801_207,Mieten für Grundstücke; Gebäudeund Räume,3000.0,3000.0,22000.0,21706.18, 207
51803_207,Mieten für Maschinen und Geräte,4900.0,4900.0,4500.0,5970.19, 207
51910_207,Kleiner Unterhaltungsbedarf,1000.0,1000.0,1000.0,438.34, 207
52306_207,Archive und Sammlungen,1000.0,1000.0,1000.0,1000.0, 207
53101_207,Veröffentlichungen und Dokumentationen im Rahmen der Öffentlichkeitsarbeit,21800.0,22000.0,23000.0,21619.33, 207
54010_207,Dienstleistungen,5000.0,5000.0,6000.0,6747.27, 207
54019_207,Belehrung; Unterhaltung     —     —,1000.0,909.98,0,0, 207
54024_208,Aufführungsrechte; Kompositionsaufträge,1000.0,1000.0,1500.0,214.35, 208
54053_208,Veranstaltungen,1200.0,1300.0,2000.0,1254.77, 208
54079_208,Verschiedene Ausgaben,4500.0,4500.0,18200.0,4846.47, 208
54690_208,Sonstige sächliche Verwaltungsausgaben aus zweckgebundenenEinnahmen     —     —     —,41.92,0,0,0, 208
68406_208,TZuschüsse an soziale oder ähnliche Einrichtungen,1000.0,1000.0,1000.0,13261.43, 208
68432_208,TZuschüsse für besondere sozialeProjekte,88500.0,88500.0,88500.0,118500.0, 208
68463_208,TZuschüsse zur Durchführung einesFreiwilligen Sozialen Jahres,6300.0,6300.0,8200.0,6240.0, 208
68490_208,Zuschüsse an soziale oder ähnliche Einrichtungen aus zweckgebundenen Einnahmen     —     —     —     —R 837;09,0,0,0,0, 208
68610_208,TZuschüsse für kulturelle Aktivitäten freier Gruppen,68700.0,68700.0,68700.0,68700.0, 208
68628_208,TZuschüsse für besondere kulturelle Projekte,273000.0,273000.0,200000.0,124760.64, 208
81279_208,Geräte; technische Einrichtungen;Ausstattungen     —     —,60000.0,29754.76,0,0, 208
11108_212,Entgelte für Benutzerausweise,55000.0,55000.0,62100.0,48790.8, 212
11122_212,Eintrittsgelder,2000.0,2000.0,2300.0,0, 212
11190_212,Zweckgebundene Einnahmen ausEntgelten,5000.0,5000.0,10000.0,1397.0, 212
11903_212,Schadenersatzleistungen; Vertragsstrafen,92000.0,92000.0,93200.0,89910.2, 212
11979_212,Verschiedene Einnahmen,1000.0,1000.0,2200.0,847.0, 212
28290_212,Sonstige zweckgebundene Einnahmen für konsumtive Zwecke     —     —     —,5134.92,0,0,0, 212
34201_212,Zuschüsse für Investitionen,300000.0,0,0,0, 212
42201_212,Bezüge der planmäßigen Beamtinnen und Beamten,69600.0,72400.0,70000.0,66872.45, 212
42701_212,Aufwendungen für freie Mitarbeiterinnen/Mitarbeiter,4000.0,4000.0,4000.0,3970.0, 212
42801_212,Entgelte der planmäßigen Tarifbeschäftigten,2822000.0,3002000.0,2589000.0,2710714.64, 212
42811_212,Entgelte der nichtplanmäßigen Tarifbeschäftigten,1000.0,1000.0,1000.0,0, 212
42821_212,Ausbildungsentgelte (Tarifbeschäftigte),90000.0,95000.0,91000.0,86312.92, 212
44100_212,Beihilfen für Dienstkräfte,1000.0,1000.0,1000.0,0, 212
51136_213,Geschäftsbedarf für die verfahrensabhängige IKT,2000.0,1800.0,3000.0,1794.32, 213
51140_213,Geräte; Ausstattungs- und Ausrüstungsgegenstände,10200.0,10000.0,24000.0,11170.53, 213
51168_213,Geräte; Ausstattungs- und Ausrüstungsgegenstände für die verfahrensabhängige IKT,10000.0,10000.0,27000.0,17649.72, 213
51170_213,Datenfernübertragung für die verfahrensabhängige IKT,3000.0,2800.0,3000.0,2998.63, 213
51185_213,Dienstleistungen für die verfahrensabhängige IKT     —     —,117000.0,120923.53,0,0, 213
51403_213,Ausgaben für die Haltung vonFahrzeugen,18000.0,18000.0,16000.0,18070.57, 213
51490_213,Verbrauchsmittel; Haltung vonFahrzeugen aus zweckgebundenenEinnahmen     —     —,5000.0,5411.64,0,0, 213
51803_213,Mieten für Maschinen und Geräte,4000.0,3500.0,5000.0,3204.34, 213
51910_213,Kleiner Unterhaltungsbedarf,1000.0,1000.0,1500.0,877.69, 213
52306_213,Archive und Sammlungen,300000.0,300000.0,280000.0,306257.23, 213
52390_213,Archiv- und Sammlungsgegenstände aus zweckgebundenen Einnahmen,3000.0,3000.0,5000.0,2964.32, 213
53101_214,Veröffentlichungen und Dokumentationen im Rahmen der Öffentlichkeitsarbeit,2000.0,2000.0,4500.0,2088.53, 214
54010_214,Dienstleistungen,52000.0,50000.0,50000.0,62803.28, 214
54033_214,Dienstleistungen für Kartenzahlungen,1000.0,1000.0,1100.0,956.63, 214
54053_214,Veranstaltungen,8000.0,7600.0,10000.0,7629.54, 214
54079_214,Verschiedene Ausgaben,1000.0,1000.0,1000.0,24.58, 214
54690_214,Sonstige sächliche Verwaltungsausgaben aus zweckgebundenenEinnahmen,2000.0,2000.0,0,0, 214
81101_214,Ersatzbeschaffung eines Bücherbusses,440000.0,155000.0,0,0, 214
81179_214,Fahrzeuge     —     —,45000.0,0,0,0, 214
11132_218,Ersatz von Prozesskosten,1000.0,1000.0,1000.0,160.08, 218
11201_218,Geldstrafen; Geldbußen; Verwarnungs- und Zwangsgelder,6000.0,6000.0,1000.0,3282.18, 218
11921_218,Rückzahlungen von Zuwendungen,1000.0,1000.0,1000.0,0, 218
11979_218,Verschiedene Einnahmen,5000.0,5000.0,1000.0,1326.41, 218
12401_218,Mieten für Grundstücke; Gebäudeund Räume,1000.0,1000.0,2000.0,0, 218
12405_218,Nutzungsentschädigung,1000.0,1000.0,1000.0,0, 218
23605_218,Erstattung von Kosten durch dieBundesagentur für Arbeit,348000.0,171000.0,318000.0,327632.4, 218
28103_218,Ersatz von Bewirtschaftungsausgaben,1000.0,1000.0,1000.0,0, 218
35921_218,Entnahme aus der Rücklage nach §7 Abs. 5 Nrn. 1 und 2 Schulgesetz(Sachausgaben),1000.0,1000.0,1000.0,0, 218
35922_218,Entnahme aus der Rücklage nach §7 Abs. 5 Nrn. 3 bis 6 Schulgesetz(Sachausgaben),1000.0,1000.0,1000.0,52953.52, 218
38190_218,Verrechnungen für zweckgebundene Ausgaben     —     —     —,4180.0,0,0,0, 218
42201_218,Bezüge der planmäßigen Beamtinnen und Beamten,592000.0,616000.0,952000.0,569643.17, 218
42701_218,Aufwendungen für freie Mitarbeiterinnen/Mitarbeiter,21000.0,21000.0,21000.0,30845.0, 218
42801_218,Entgelte der planmäßigen Tarifbeschäftigten,4883000.0,5178000.0,4700000.0,4666962.92, 218
42811_218,Entgelte der nichtplanmäßigen Tarifbeschäftigten,431000.0,244000.0,454000.0,423044.53, 218
44100_218,Beihilfen für Dienstkräfte,28000.0,28000.0,26000.0,28039.29, 218
51140_219,Geräte; Ausstattungs- und Ausrüstungsgegenstände,55000.0,55000.0,55000.0,61855.68, 219
51408_219,Dienst- und Schutzkleidung,5000.0,5000.0,10000.0,5214.58, 219
51423_219,Saat- und Pflanzgut; Düngemittel,2000.0,2000.0,5000.0,1934.8, 219
51426_219,Verbrauchsmittel für medizinischeZwecke     —     —,16000.0,0,0,0, 219
51802_219,Mieten für Fahrzeuge,264000.0,264000.0,270000.0,254477.14, 219
51912_219,Kleiner Unterhaltungsbedarf fürSchulen und Schulsportanlagen,2000.0,2000.0,2000.0,319.72, 219
52501_219,Aus- und Fortbildung,3000.0,3000.0,3000.0,3513.9, 219
52509_219,Lehr- und Lernmittel sowie Unterrichtsmaterial inklusive der IKT,1000.0,1000.0,1000.0,3999.0, 219
52510_219,Schulische Veranstaltungen,1000.0,1000.0,3000.0,0, 219
52594_219,Lehrmittel aus zweckgebundenenEinnahmen     —     —     —     —R 791;61,0,0,0,0, 219
52601_219,Gerichts- und ähnliche Kosten,15000.0,15000.0,5000.0,5326.67, 219
52609_219,Thematische Untersuchungen,1000.0,1000.0,1000.0,0, 219
52610_219,Gutachten,1000.0,1000.0,5000.0,1679.33, 219
52703_219,Dienstreisen,1000.0,1000.0,1000.0,232.4, 219
53403_220,Ausgaben für den Schülerinnenund Schülerhaushalt,15000.0,15000.0,9000.0,8315.03, 220
53405_220,Sachausgaben gemäß § 7 Abs. 5Nrn. 3 bis 5 Schulgesetz,74000.0,74000.0,100000.0,154633.8, 220
54010_220,Dienstleistungen,46000.0,46000.0,45000.0,37823.5, 220
54024_220,Aufführungsrechte; Kompositionsaufträge,2600.0,3600.0,2500.0,2417.01, 220
54038_220,Dienstleistungen von Kreditinstituten,1000.0,1000.0,1000.0,12.0, 220
54075_220,Baufeldvorbereitungen in Sonderfällen,1000.0,1000.0,1000.0,514355.11, 220
54079_220,Verschiedene Ausgaben,2000.0,2000.0,12200.0,1929.05, 220
54690_220,Sonstige sächliche Verwaltungsausgaben aus zweckgebundenenEinnahmen     —     —     —,1330.07,0,0,0, 220
63621_220,TBeiträge an die Unfallkasse,1260000.0,1401000.0,1177000.0,905602.48, 220
67101_220,TErsatz von Ausgaben,6000.0,6000.0,15000.0,6166.12, 220
67105_220,TBeförderung von Kindern mit Behinderung,1331000.0,1344000.0,1273000.0,1100668.1, 220
68165_221,TLeistungen für Bildung und Teilhabe - Schulausflüge,44000.0,80000.0,113000.0,32934.49, 221
68406_221,TZuschüsse an soziale oder ähnliche Einrichtungen     —     —,35000.0,37862.36,0,0, 221
68456_221,TZuschüsse zur Durchführung desFreiwilligen Ökologischen Jahres,4000.0,4000.0,2500.0,3780.0, 221
91921_221,Zuführung an die Rücklage nach §7 Abs. 5 Nrn. 1 und 2 Schulgesetz(Sachausgaben),1000.0,1000.0,1000.0,16448.54, 221
91922_221,Zuführung an die Rücklage nach §7 Abs. 5 Nrn. 3 bis 6 Schulgesetz(Sachausgaben),1000.0,1000.0,1000.0,0, 221
97203_221,Pauschale Minderausgaben,-520000.0,0,0,0, 221
11110_224,Kostenbeteiligung nach dem TKBGfür Angebote im Rahmen der ergänzenden Förderung und Betreuung (ehemals Hort),1118000.0,1118000.0,2193000.0,2031750.77, 224
11117_224,Kostenbeteiligung für in anderenBundesländern betreute Kinder,9500.0,11400.0,22000.0,7172.05, 224
11903_224,Schadenersatzleistungen; Vertragsstrafen,1000.0,1000.0,1000.0,0, 224
11934_224,Rückzahlungen überzahlter Beträge,1000.0,1000.0,1000.0,0, 224
11979_224,Verschiedene Einnahmen,2000.0,2000.0,1000.0,664.24, 224
12401_224,Mieten für Grundstücke; Gebäudeund Räume,78000.0,78000.0,55000.0,77363.93, 224
12405_224,Nutzungsentschädigung,2000.0,2000.0,1000.0,0, 224
12406_224,Mieten für Stellplätze auf Dienstgrundstücken,4000.0,4000.0,2500.0,2591.56, 224
12516_224,Einnahmen aus eigenem Handelnder Schule,1000.0,1000.0,1000.0,0, 224
26101_224,Ersatz von Verwaltungsausgaben     —     —,7000.0,0,0,0, 224
26105_224,Kostenerstattung für Brandenburger Kinder in schulischen Betreuungsangeboten in Berlin,510000.0,514000.0,390000.0,487186.62, 224
28103_224,Ersatz von Bewirtschaftungsausgaben,25000.0,25000.0,15000.0,12630.66, 224
28290_224,Sonstige zweckgebundene Einnahmen für konsumtive Zwecke     —     —     —,2640.8,0,0,0, 224
34290_224,Sonstige zweckgebundene Einnahmen für Investitionen     —     —     —,1674900.0,0,0,0, 224
35922_225,Entnahme aus der Rücklage nach §7 Abs. 5 Nrn. 3 bis 6 Schulgesetz(Sachausgaben),1000.0,1000.0,1000.0,78772.48, 225
51420_225,Beköstigung,12000000.0,12520000.0,11221000.0,9988023.16, 225
51701_225,Bewirtschaftungsausgaben     —     —     —,-4932.27,0,0,0, 225
51801_225,Mieten für Grundstücke; Gebäudeund Räume,600000.0,1030000.0,670000.0,2583767.74, 225
51912_225,Kleiner Unterhaltungsbedarf fürSchulen und Schulsportanlagen,50000.0,50000.0,50000.0,13801.82, 225
52509_225,Lehr- und Lernmittel sowie Unterrichtsmaterial inklusive der IKT,1400000.0,1266000.0,1807000.0,1852277.65, 225
52512_225,Verkehrserziehung,1000.0,1000.0,2900.0,0, 225
52516_225,Ausgaben im Rahmen der schulischen Eigenverantwortung,1000.0,1000.0,1000.0,0, 225
53405_226,Sachausgaben gemäß § 7 Abs. 5Nrn. 3 bis 5 Schulgesetz,469000.0,469000.0,600000.0,714970.66, 226
54690_226,Sonstige sächliche Verwaltungsausgaben aus zweckgebundenenEinnahmen     —     —     —,2040.8,0,0,0, 226
67177_226,TErstattung von Kosten für BerlinerKinder in Tageseinrichtungen anderer Bundesländer,140000.0,140000.0,120000.0,136604.52, 226
68180_226,TLeistungen für Bildung und Teilhabe - Mittagsverpflegung Schule,5000.0,5000.0,6000.0,2376.88, 226
70105_227,09Gn02; Schule Stillerzeile: Reaktivierung Schulstandort; NeubauMehrzweckraum mit Mensa ; Neubau Sporthalle 12587; Stillerzeile,100.0,4400000.0,4296000.0,2734000.0,1206240.14, 227
70106_228,09G26; Schule an den Püttbergen:Erweiterungsbau 12589; Fürstenwalder Allee 182,3500000.0,4000000.0,2000000.0,0, 228
70585_231,09Gn05; Schule Grüne Trifft: Reaktivierung als Grundschule; Gesamtsanierung Bestandsgebäude12559; Grüne Trifft 23     —     —     —     —Verpflichtungsermächtigung     —,12000000.0,0,0,0, 231
70587_233,09G06; Melli-Beese-Schule: Erweiterungsbau; KomplettsanierungBestand; Sanierung Schul-u.Freiflächen; Errichtung Interimsstandort als ZF und AF 12487; Engelhardstraße 18,3000000.0,3000000.0,0,0, 233
71301_236,09G27; Friedrichshagener Schule:Neubau Mehrzweck-/ Speiseraum;behindertengerechte ErschließungSporthalle 12587; Peter-HilleStraße 7,4500000.0,2542000.0,1382000.0,675598.28, 236
71401_237,09G29; Schmöckwitzer InselSchule: energetische Sanierung,0,0,0,0, 237
71402_238,09G01; Bouche´-Schule: energetische Sanierung Bestandsgebäude;Schaffung Barrierefreiheit 12435;Bouchéstraße 5-10     —     —,500000.0,0,0,0, 238
71403_239,09G25; Müggelschlößchen SchuleBarrierefreie Erschließung undUmsetzung Brandschutzmaßnahmen 12559; Alfred-Randt-Straße,54.0,0,0,0, 239
81208_240,Investive Lehrmittel und Unterrichtsmaterialien in Schulen,90000.0,90000.0,25000.0,0, 240
81209_240,Investive IKT-Lehrmittel und -Unterrichtsmaterialien in Schulen,120000.0,120000.0,20000.0,22024.75, 240
81279_240,Geräte; technische Einrichtungen;Ausstattungen     —,135000.0,100000.0,146248.23,0, 240
91921_240,Zuführung an die Rücklage nach §7 Abs. 5 Nrn. 1 und 2 Schulgesetz(Sachausgaben),1000.0,1000.0,1000.0,0, 240
91922_240,Zuführung an die Rücklage nach §7 Abs. 5 Nrn. 3 bis 6 Schulgesetz(Sachausgaben),1000.0,1000.0,1000.0,0, 240
11105_244,Gebühren nach der Verwaltungsgebührenordnung,1000.0,1000.0,1000.0,0, 244
11903_244,Schadenersatzleistungen; Vertragsstrafen,1000.0,1000.0,2200.0,0, 244
11924_244,Werbeerlöse     —     —     —,1.0,0,0,0, 244
11979_244,Verschiedene Einnahmen,1000.0,1000.0,1000.0,236.94, 244
12401_244,Mieten für Grundstücke; Gebäudeund Räume,7000.0,7000.0,15000.0,6162.77, 244
12405_244,Nutzungsentschädigung,5000.0,5000.0,1000.0,251.94, 244
12516_244,Einnahmen aus eigenem Handelnder Schule,1000.0,1000.0,1000.0,0, 244
23290_244,Zweckgebundene Einnahmen vonLändern für konsumtive Zwecke     —     —     —,19504.0,0,0,0, 244
28103_244,Ersatz von Bewirtschaftungsausgaben,7000.0,7000.0,5000.0,0, 244
35921_244,Entnahme aus der Rücklage nach §7 Abs. 5 Nrn. 1 und 2 Schulgesetz(Sachausgaben),1000.0,1000.0,1000.0,0, 244
35922_244,Entnahme aus der Rücklage nach §7 Abs. 5 Nrn. 3 bis 6 Schulgesetz(Sachausgaben),1000.0,1000.0,1000.0,0, 244
52509_245,Lehr- und Lernmittel sowie Unterrichtsmaterial inklusive der IKT,300000.0,290000.0,445000.0,304304.68, 245
52516_245,Ausgaben im Rahmen der schulischen Eigenverantwortung,1000.0,1000.0,1000.0,0, 245
52594_245,Lehrmittel aus zweckgebundenenEinnahmen     —     —     —     —R 1.068;41,0,0,0,0, 245
53405_245,Sachausgaben gemäß § 7 Abs. 5Nrn. 3 bis 5 Schulgesetz,150000.0,150000.0,250000.0,98382.5, 245
68180_245,TLeistungen für Bildung und Teilhabe - Mittagsverpflegung Schule,56000.0,56000.0,42000.0,54644.98, 245
70101_246,09K06; Hans-Grade-Schule: Ausbau und Erweiterung des Schulstandortes einschl. Anbau einesMehrzweckraums / Aula 12487;Heuberger Weg 37,4900000.0,5000000.0,4000000.0,355851.97, 246
70104_248,09K05;Wilhelm-Bölsche-Schule:Abriss MUR / Container als Ausweichfläche / Errichtung einesSchulergänzungsbaus 12587; Aßmannstraße 11,4000000.0,2800000.0,4000000.0,2396189.87, 248
70585_250,09K09; Grünauer Schule: Erw.Schulstandort zur Gemeinsch.Schule inkl.MEB; Neubau SPH m.Sportfkt-Gebäude;energet.San.barrierefr. Erschl. der Best.- Gebäude; Umbau SPH zur Mensa12527;Walchenseestr. 40 und 51,2000000.0,4000000.0,2000000.0,175366.22, 250
81208_251,Investive Lehrmittel und Unterrichtsmaterialien in Schulen,150000.0,150000.0,50000.0,19204.22, 251
81209_251,Investive IKT-Lehrmittel und -Unterrichtsmaterialien in Schulen,60000.0,60000.0,10000.0,0, 251
91921_252,Zuführung an die Rücklage nach §7 Abs. 5 Nrn. 1 und 2 Schulgesetz(Sachausgaben),1000.0,1000.0,1000.0,181491.1, 252
91922_252,Zuführung an die Rücklage nach §7 Abs. 5 Nrn. 3 bis 6 Schulgesetz(Sachausgaben),1000.0,1000.0,1000.0,159255.98, 252
11105_256,Gebühren nach der Verwaltungsgebührenordnung,1000.0,1000.0,1000.0,315.0, 256
11110_256,Kostenbeteiligung nach dem TKBGfür Angebote im Rahmen der ergänzenden Förderung und Betreuung (ehemals Hort),350000.0,353000.0,338000.0,322391.79, 256
11903_256,Schadenersatzleistungen; Vertragsstrafen,1000.0,1000.0,6000.0,0, 256
11934_256,Rückzahlungen überzahlter Beträge,1000.0,1000.0,1000.0,0, 256
11979_256,Verschiedene Einnahmen,1000.0,1000.0,1000.0,0, 256
12401_256,Mieten für Grundstücke; Gebäudeund Räume,5000.0,5000.0,9000.0,4317.32, 256
12405_256,Nutzungsentschädigung,1000.0,1000.0,1000.0,0, 256
12406_256,Mieten für Stellplätze auf Dienstgrundstücken,4000.0,4000.0,2700.0,3116.46, 256
12446_256,Einnahmen aus Erbbauzinsen fürGrundstücke mit Schulgebäudender HOWOGE Wohnungsbaugesellschaft mbH,1000.0,1000.0,1000.0,0, 256
12516_256,Einnahmen aus eigenem Handelnder Schule,1000.0,1000.0,1000.0,0, 256
23290_256,Zweckgebundene Einnahmen vonLändern für konsumtive Zwecke     —     —     —,18168.87,0,0,0, 256
28103_256,Ersatz von Bewirtschaftungsausgaben,5000.0,5000.0,1000.0,2256.0, 256
35921_256,Entnahme aus der Rücklage nach §7 Abs. 5 Nrn. 1 und 2 Schulgesetz(Sachausgaben),1000.0,1000.0,1000.0,0, 256
35922_256,Entnahme aus der Rücklage nach §7 Abs. 5 Nrn. 3 bis 6 Schulgesetz(Sachausgaben),1000.0,1000.0,1000.0,0, 256
51420_257,Beköstigung,1456000.0,1456000.0,1300000.0,1105879.12, 257
51801_257,Mieten für Grundstücke; Gebäudeund Räume,100000.0,355000.0,146000.0,363455.35, 257
51846_257,Mietaufwendungen für die Nutzungvon Schulgebäuden der HOWOGEWohnungsbaugesellschaft mbH,1000.0,1000.0,0,0, 257
51912_257,Kleiner Unterhaltungsbedarf fürSchulen und Schulsportanlagen,10000.0,10000.0,10000.0,1849.91, 257
52509_257,Lehr- und Lernmittel sowie Unterrichtsmaterial inklusive der IKT,380000.0,360000.0,467000.0,424191.96, 257
52512_257,Verkehrserziehung,1000.0,1000.0,1000.0,0, 257
52516_257,Ausgaben im Rahmen der schulischen Eigenverantwortung,1000.0,1000.0,1000.0,0, 257
53405_257,Sachausgaben gemäß § 7 Abs. 5Nrn. 3 bis 5 Schulgesetz,220000.0,220000.0,320000.0,217876.43, 257
68690_258,Sonstige Zuschüsse für konsumtive Zwecke im Inland auszweckgebundenen Einnahmen     —     —     —,48983.29,0,0,0, 258
71401_258,09K07; Sophie-Brahe-Schule;Standort Willi-Sänger-Straße: Gesamtsanierung Schulfreiflächen12437; Willi-Sänger-Straße 1     —     —     —,67196.2,0,0,0, 258
81208_258,Investive Lehrmittel und Unterrichtsmaterialien in Schulen,150000.0,150000.0,50000.0,0, 258
81209_258,Investive IKT-Lehrmittel und -Unterrichtsmaterialien in Schulen,60000.0,60000.0,10000.0,17076.4, 258
81279_258,Geräte; technische Einrichtungen;Ausstattungen     —,45000.0,50000.0,0,0, 258
91921_258,Zuführung an die Rücklage nach §7 Abs. 5 Nrn. 1 und 2 Schulgesetz(Sachausgaben),1000.0,1000.0,1000.0,35731.64, 258
91922_258,Zuführung an die Rücklage nach §7 Abs. 5 Nrn. 3 bis 6 Schulgesetz(Sachausgaben),1000.0,1000.0,1000.0,110273.66, 258
11105_262,Gebühren nach der Verwaltungsgebührenordnung,4000.0,4000.0,2300.0,1203.3, 262
11903_262,Schadenersatzleistungen; Vertragsstrafen,3000.0,3000.0,3000.0,0, 262
11924_262,Werbeerlöse     —     —,1700.0,2.0,0,0, 262
11979_262,Verschiedene Einnahmen,2000.0,2000.0,1000.0,9.66, 262
11992_262,Zweckgebundene Einnahmen ausEigenanteilen der Schülerinnenund Schüler für Lernmittel,1000.0,1000.0,32000.0,41830.58, 262
12401_262,Mieten für Grundstücke; Gebäudeund Räume,92000.0,92000.0,95000.0,91291.41, 262
12405_262,Nutzungsentschädigung,3000.0,3000.0,1000.0,0, 262
12516_262,Einnahmen aus eigenem Handelnder Schule,1000.0,1000.0,1000.0,0, 262
28103_262,Ersatz von Bewirtschaftungsausgaben,3000.0,3000.0,3000.0,0, 262
35921_262,Entnahme aus der Rücklage nach §7 Abs. 5 Nrn. 1 und 2 Schulgesetz(Sachausgaben),1000.0,1000.0,1000.0,0, 262
35922_262,Entnahme aus der Rücklage nach §7 Abs. 5 Nrn. 3 bis 6 Schulgesetz(Sachausgaben),1000.0,1000.0,1000.0,0, 262
51912_263,Kleiner Unterhaltungsbedarf fürSchulen und Schulsportanlagen,15000.0,15000.0,15000.0,7544.77, 263
52509_263,Lehr- und Lernmittel sowie Unterrichtsmaterial inklusive der IKT,445000.0,430000.0,648000.0,594937.4, 263
52516_263,Ausgaben im Rahmen der schulischen Eigenverantwortung,1000.0,1000.0,1000.0,0, 263
52591_263,Lernmittel aus zweckgebundenenEinnahmen,1000.0,1000.0,32000.0,41830.58, 263
53405_263,Sachausgaben gemäß § 7 Abs. 5Nrn. 3 bis 5 Schulgesetz,190000.0,190000.0,220000.0,188686.82, 263
71401_264,09Y06;Gerhart-Hauptmann-SchuleSanierung Bestandsgebäude;Schaffung Barrierefreiheit 12587;Bruno-Wille-Straße 37-45,2000000.0,1500000.0,1400000.0,112493.36, 264
71403_265,09Y05; Alexander-von-HumboldtGymnasium: energetische Sanierung Dach Bestandsgebäude; Hüllensanierung Schaffung Barrierefreiheit 12555; Oberspreestraße,173.0,2000000.0,1000000.0,500000.0,58963.31, 265
71404_266,09Y06; Gerhart-HauptmannSchule: Sanierung Schulfreifläche;12587; Bruno-Wille-Str. 37-45     —     —,500000.0,0,0,0, 266
81208_266,Investive Lehrmittel und Unterrichtsmaterialien in Schulen,150000.0,150000.0,50000.0,0, 266
81209_266,Investive IKT-Lehrmittel und -Unterrichtsmaterialien in Schulen,90000.0,90000.0,15000.0,0, 266
81279_266,Geräte; technische Einrichtungen;Ausstattungen     —,45000.0,40000.0,38160.85,0, 266
91921_266,Zuführung an die Rücklage nach §7 Abs. 5 Nrn. 1 und 2 Schulgesetz(Sachausgaben),1000.0,1000.0,1000.0,68062.6, 266
91922_266,Zuführung an die Rücklage nach §7 Abs. 5 Nrn. 3 bis 6 Schulgesetz(Sachausgaben),1000.0,1000.0,1000.0,38768.41, 266
11105_270,Gebühren nach der Verwaltungsgebührenordnung,1000.0,1000.0,1000.0,0, 270
11110_270,Kostenbeteiligung nach dem TKBGfür Angebote im Rahmen der ergänzenden Förderung und Betreuung (ehemals Hort),39000.0,41000.0,78000.0,32493.4, 270
11903_270,Schadenersatzleistungen; Vertragsstrafen,1000.0,1000.0,1000.0,0, 270
11979_270,Verschiedene Einnahmen,1000.0,1000.0,1000.0,0, 270
12401_270,Mieten für Grundstücke; Gebäudeund Räume,9000.0,9000.0,11000.0,8839.31, 270
12405_270,Nutzungsentschädigung,1000.0,1000.0,1000.0,0, 270
12516_270,Einnahmen aus eigenem Handelnder Schule,1000.0,1000.0,1000.0,0, 270
28103_270,Ersatz von Bewirtschaftungsausgaben,1000.0,1000.0,1000.0,0, 270
35921_270,Entnahme aus der Rücklage nach §7 Abs. 5 Nrn. 1 und 2 Schulgesetz(Sachausgaben),1000.0,1000.0,1000.0,35093.53, 270
