title,desc,2025,2024,2023,2022,pagenumber
52390_128,Archiv- und Sammlungsgegenstände aus zweckgebundenen Einnahmen,12000.0,12000.0,28000.0,10730.28, 128
52501_128,Aus- und Fortbildung,7000.0,7000.0,7000.0,3135.3, 128
52590_128,Aus- und Fortbildung und Umschulung aus Zuwendungen,1000.0,1000.0,0,0, 128
53110_128,Programminformation und Werbung,7000.0,7000.0,5000.0,2475.42, 128
54010_128,Dienstleistungen,5000.0,5000.0,4000.0,5231.54, 128
54025_128,Abgeltung urheberrechtlicher Ansprüche,1000.0,1000.0,0,0, 128
54079_129,Verschiedene Ausgaben,2000.0,2000.0,3000.0,4143.03, 129
54690_129,Sonstige sächliche Verwaltungsausgaben aus zweckgebundenenEinnahmen,3000.0,3000.0,4000.0,2307.25, 129
67101_129,TErsatz von Ausgaben,12000.0,12000.0,10000.0,10919.8, 129
67108_129,TErsatz von Bewirtschaftungsausgaben,135000.0,137000.0,132000.0,132754.44, 129
51136_130,Geschäftsbedarf für die verfahrensabhängige IKT,6000.0,6000.0,7000.0,2843.13, 130
51168_130,Geräte; Ausstattungs- und Ausrüstungsgegenstände für die verfahrensabhängige IKT,7000.0,7000.0,10000.0,4998.04, 130
51170_130,Datenfernübertragung für die verfahrensabhängige IKT,5000.0,5000.0,4500.0,5447.72, 130
51185_130,Dienstleistungen für die verfahrensabhängige IKT,13000.0,13000.0,121000.0,101397.86, 130
51453_130,Verbrauchsmittel für die verfahrensabhängige IKT,3000.0,3000.0,3000.0,2012.31, 130
51838_130,Mieten für Maschinen und Gerätefür die verfahrensabhängige IKT,6000.0,6000.0,2000.0,1744.6, 130
11201_132,Geldstrafen; Geldbußen; Verwarnungs- und Zwangsgelder,29500.0,29500.0,29500.0,15069.6, 132
11903_132,Schadenersatzleistungen; Vertragsstrafen,1000.0,1000.0,1000.0,0, 132
11979_132,Verschiedene Einnahmen,1000.0,1000.0,1000.0,0, 132
12401_132,Mieten für Grundstücke; Gebäudeund Räume,200000.0,166000.0,232000.0,231616.84, 132
12404_132,Erbbauzinsen,59700.0,59700.0,59700.0,59689.32, 132
28290_132,Sonstige zweckgebundene Einnahmen für konsumtive Zwecke,1000.0,1000.0,1000.0,0, 132
38190_132,Verrechnungen für zweckgebundene Ausgaben,3600.0,3700.0,3200.0,3011.02, 132
42701_133,Aufwendungen für freie Mitarbeiterinnen/Mitarbeiter,4500.0,4500.0,6500.0,4409.75, 133
42801_133,Entgelte der planmäßigen Tarifbeschäftigten,4039000.0,4201000.0,3881000.0,4364989.66, 133
42811_133,Entgelte der nichtplanmäßigen Tarifbeschäftigten,8000.0,8300.0,9000.0,28686.5, 133
44100_133,Beihilfen für Dienstkräfte,89400.0,92100.0,59700.0,84280.23, 133
51101_133,Geschäftsbedarf,13000.0,13000.0,12000.0,10891.59, 133
51140_133,Geräte; Ausstattungs- und Ausrüstungsgegenstände,80000.0,80000.0,100000.0,65013.14, 133
51185_133,Dienstleistungen für die verfahrensabhängige IKT,1500.0,2000.0,0,8913.1, 133
51403_133,Ausgaben für die Haltung vonFahrzeugen,1500.0,1000.0,1500.0,417.43, 133
51408_133,Dienst- und Schutzkleidung,3000.0,3000.0,5000.0,2402.62, 133
51479_133,Allgemeine Verbrauchsmittel,230000.0,230000.0,170000.0,230529.09, 133
51701_133,Bewirtschaftungsausgaben,27500.0,28200.0,25000.0,30732.09, 133
51803_134,Mieten für Maschinen und Geräte,85000.0,145000.0,42500.0,23667.4, 134
51912_134,Kleiner Unterhaltungsbedarf fürSchulen und Schulsportanlagen,1100000.0,1100000.0,1075000.0,500.17, 134
52501_134,Aus- und Fortbildung,1000.0,1000.0,1500.0,0, 134
52510_134,Schulische Veranstaltungen,507000.0,507000.0,350000.0,250832.88, 134
52512_134,Verkehrserziehung,59500.0,59500.0,65200.0,20333.0, 134
52609_134,Thematische Untersuchungen,1000.0,1000.0,1000.0,41770.58, 134
53403_134,Ausgaben für den Schülerinnenund Schülerhaushalt,16500.0,16500.0,0,0, 134
53405_134,Sachausgaben gemäß § 7 Abs. 5Nrn. 3 bis 5 Schulgesetz,83500.0,83500.0,100000.0,79948.5, 134
54010_134,Dienstleistungen,100000.0,50000.0,50000.0,11601.19, 134
54024_134,Aufführungsrechte; Kompositionsaufträge,3500.0,3500.0,3500.0,3126.32, 134
54079_135,Verschiedene Ausgaben,1000.0,1000.0,2000.0,210.88, 135
54690_135,Sonstige sächliche Verwaltungsausgaben aus zweckgebundenenEinnahmen,4600.0,4700.0,4200.0,3230.0, 135
63621_135,TBeiträge an die Unfallkasse,2021000.0,2021000.0,1485000.0,1040566.88, 135
67105_135,TBeförderung von Kindern mit Behinderung,1500000.0,1520000.0,1400000.0,2058395.52, 135
68156_135,TLernmittel für Privatschülerinnenund Privatschüler,12600.0,12600.0,13500.0,12672.0, 135
68165_135,TLeistungen für Bildung und Teilhabe - Schulausflüge,29300.0,29300.0,25400.0,6139.92, 135
68173_135,TLeistungen für Privatschülerinnenund Privatschüler,1020000.0,1026000.0,1026000.0,1426009.2, 135
81279_136,Geräte; technische Einrichtungen;Ausstattungen,20000.0,20000.0,20000.0,17910.69, 136
11110_139,Kostenbeteiligung nach dem TKBGfür Angebote im Rahmen der ergänzenden Förderung und Betreuung (ehemals Hort),1400000.0,1400000.0,1500000.0,1406146.64, 139
11117_139,Kostenbeteiligung für in anderenBundesländern betreute Kinder,30000.0,30000.0,28000.0,30415.95, 139
11979_139,Verschiedene Einnahmen,1000.0,1000.0,1000.0,0, 139
12406_140,Mieten für Stellplätze auf Dienstgrundstücken,1000.0,1000.0,1000.0,368.16, 140
12516_140,Einnahmen aus eigenem Handelnder Schule,1000.0,1000.0,1000.0,0, 140
26105_140,Kostenerstattung für Brandenburger Kinder in schulischen Betreuungsangeboten in Berlin,1000000.0,1000000.0,1204000.0,936401.51, 140
28103_140,Ersatz von Bewirtschaftungsausgaben,1000.0,1000.0,1000.0,0, 140
28290_140,Sonstige zweckgebundene Einnahmen für konsumtive Zwecke,1000.0,1000.0,1000.0,0, 140
35921_140,Entnahme aus der Rücklage nach §7 Abs. 5 Nrn. 1 und 2 Schulgesetz(Sachausgaben),1000.0,1000.0,1000.0,532675.58, 140
35922_140,Entnahme aus der Rücklage nach §7 Abs. 5 Nrn. 3 bis 6 Schulgesetz(Sachausgaben),1000.0,1000.0,1000.0,206777.76, 140
51701_141,Bewirtschaftungsausgaben,6050000.0,6230000.0,5280000.0,6799348.38, 141
51801_141,Mieten für Grundstücke; Gebäudeund Räume,6600.0,5100.0,0,0, 141
51912_141,Kleiner Unterhaltungsbedarf fürSchulen und Schulsportanlagen,1000.0,1000.0,1000.0,300631.82, 141
52509_141,Lehr- und Lernmittel sowie Unterrichtsmaterial inklusive der IKT,1849000.0,1707000.0,1949000.0,1947186.29, 141
52516_141,Ausgaben im Rahmen der schulischen Eigenverantwortung,1000.0,1000.0,1000.0,0, 141
52594_141,Lehrmittel aus zweckgebundenenEinnahmen,1000.0,1000.0,1000.0,0, 141
53405_141,Sachausgaben gemäß § 7 Abs. 5Nrn. 3 bis 5 Schulgesetz,270000.0,270000.0,300000.0,238434.08, 141
67177_142,TErstattung von Kosten für BerlinerKinder in Tageseinrichtungen anderer Bundesländer,220000.0,220000.0,220000.0,302343.64, 142
68156_142,TLernmittel für Privatschülerinnenund Privatschüler,84000.0,84200.0,78000.0,77855.96, 142
71402_143,06G10; Grundschule am Buschgraben: Sanierung 14165;Ludwigsfelder Str. 43-47,500000.0,1200000.0,0,0, 143
71406_144,06G05; Conrad-Grundschule: Sanierung 14109; Schulstr. 4,500000.0,1500000.0,0,0, 144
71440_144,06G29 Grundschule am Karpfenteich: Neubau(Ersatzbau) 2-FeldSporthalle 12209; HildburghauserStr. 135-145,0,55290.38,0,0, 144
81279_144,Geräte; technische Einrichtungen;Ausstattungen,22000.0,21507.89,0,0, 144
91921_144,Zuführung an die Rücklage nach §7 Abs. 5 Nrn. 1 und 2 Schulgesetz(Sachausgaben),1000.0,1000.0,1000.0,539617.32, 144
91922_144,Zuführung an die Rücklage nach §7 Abs. 5 Nrn. 3 bis 6 Schulgesetz(Sachausgaben),1000.0,1000.0,1000.0,219343.68, 144
11979_147,Verschiedene Einnahmen,1000.0,1000.0,1000.0,0, 147
11992_147,Zweckgebundene Einnahmen ausEigenanteilen der Schülerinnenund Schüler für Lernmittel,1000.0,1000.0,1000.0,18179.15, 147
12401_147,Mieten für Grundstücke; Gebäudeund Räume,21700.0,29100.0,29100.0,16260.05, 147
12446_147,Einnahmen aus Erbbauzinsen fürGrundstücke mit Schulgebäudender HOWOGE Wohnungsbaugesellschaft mbH,1000.0,1000.0,1000.0,0, 147
12516_147,Einnahmen aus eigenem Handelnder Schule,1000.0,1000.0,1000.0,0, 147
28103_147,Ersatz von Bewirtschaftungsausgaben,3000.0,3000.0,3000.0,2901.07, 147
35921_148,Entnahme aus der Rücklage nach §7 Abs. 5 Nrn. 1 und 2 Schulgesetz(Sachausgaben),1000.0,1000.0,1000.0,226583.43, 148
35922_148,Entnahme aus der Rücklage nach §7 Abs. 5 Nrn. 3 bis 6 Schulgesetz(Sachausgaben),1000.0,1000.0,1000.0,117314.9, 148
51701_148,Bewirtschaftungsausgaben,1795000.0,1848000.0,1600000.0,2017071.3, 148
51846_148,Mietaufwendungen für die Nutzungvon Schulgebäuden der HOWOGEWohnungsbaugesellschaft mbH,1000.0,1000.0,1000.0,0, 148
51912_148,Kleiner Unterhaltungsbedarf fürSchulen und Schulsportanlagen,1000.0,1000.0,1000.0,94953.33, 148
52509_148,Lehr- und Lernmittel sowie Unterrichtsmaterial inklusive der IKT,600000.0,600000.0,614000.0,673677.82, 148
52591_149,Lernmittel aus zweckgebundenenEinnahmen,1000.0,1000.0,1000.0,11536.56, 149
52594_149,Lehrmittel aus zweckgebundenenEinnahmen,1000.0,1000.0,1000.0,0, 149
53405_149,Sachausgaben gemäß § 7 Abs. 5Nrn. 3 bis 5 Schulgesetz,114000.0,114000.0,129000.0,55011.02, 149
68156_149,TLernmittel für Privatschülerinnenund Privatschüler,108000.0,108000.0,105000.0,103889.4, 149
68180_149,TLeistungen für Bildung und Teilhabe - Mittagsverpflegung Schule,36000.0,36000.0,34000.0,35495.68, 149
91921_150,Zuführung an die Rücklage nach §7 Abs. 5 Nrn. 1 und 2 Schulgesetz(Sachausgaben),1000.0,1000.0,1000.0,188905.61, 150
91922_150,Zuführung an die Rücklage nach §7 Abs. 5 Nrn. 3 bis 6 Schulgesetz(Sachausgaben),1000.0,1000.0,1000.0,140303.88, 150
11979_152,Verschiedene Einnahmen,1000.0,1000.0,1000.0,0, 152
12401_152,Mieten für Grundstücke; Gebäudeund Räume,12400.0,12400.0,12400.0,11665.39, 152
12516_152,Einnahmen aus eigenem Handelnder Schule,1000.0,1000.0,1000.0,0, 152
35921_152,Entnahme aus der Rücklage nach §7 Abs. 5 Nrn. 1 und 2 Schulgesetz(Sachausgaben),1000.0,1000.0,1000.0,67165.19, 152
35922_152,Entnahme aus der Rücklage nach §7 Abs. 5 Nrn. 3 bis 6 Schulgesetz(Sachausgaben),1000.0,1000.0,1000.0,32274.31, 152
51420_152,Beköstigung,353000.0,351000.0,320000.0,332580.77, 152
51701_152,Bewirtschaftungsausgaben,329000.0,339000.0,250000.0,369626.84, 152
52509_153,Lehr- und Lernmittel sowie Unterrichtsmaterial inklusive der IKT,130000.0,130000.0,133000.0,128274.62, 153
52516_153,Ausgaben im Rahmen der schulischen Eigenverantwortung,1000.0,1000.0,1000.0,0, 153
53405_153,Sachausgaben gemäß § 7 Abs. 5Nrn. 3 bis 5 Schulgesetz,24300.0,24300.0,28300.0,34604.13, 153
54019_153,Belehrung; Unterhaltung,2500.0,2500.0,3000.0,2138.65, 153
68156_153,TLernmittel für Privatschülerinnenund Privatschüler,5500.0,5500.0,5800.0,5302.0, 153
68180_153,TLeistungen für Bildung und Teilhabe - Mittagsverpflegung Schule,2500.0,2500.0,6800.0,2023.04, 153
91921_153,Zuführung an die Rücklage nach §7 Abs. 5 Nrn. 1 und 2 Schulgesetz(Sachausgaben),1000.0,1000.0,1000.0,72890.57, 153
91922_153,Zuführung an die Rücklage nach §7 Abs. 5 Nrn. 3 bis 6 Schulgesetz(Sachausgaben),1000.0,1000.0,1000.0,32970.18, 153
11979_156,Verschiedene Einnahmen,1000.0,1000.0,1000.0,0, 156
11992_156,Zweckgebundene Einnahmen ausEigenanteilen der Schülerinnenund Schüler für Lernmittel,1000.0,1000.0,1000.0,84960.6, 156
12401_156,Mieten für Grundstücke; Gebäudeund Räume,99100.0,89600.0,98000.0,70183.63, 156
12446_156,Einnahmen aus Erbbauzinsen fürGrundstücke mit Schulgebäudender HOWOGE Wohnungsbaugesellschaft mbH,1000.0,1000.0,1000.0,0, 156
28103_157,Ersatz von Bewirtschaftungsausgaben,2000.0,0,0,0, 157
28290_157,Sonstige zweckgebundene Einnahmen für konsumtive Zwecke,1000.0,1000.0,1000.0,0, 157
35921_157,Entnahme aus der Rücklage nach §7 Abs. 5 Nrn. 1 und 2 Schulgesetz(Sachausgaben),1000.0,1000.0,1000.0,405042.42, 157
35922_157,Entnahme aus der Rücklage nach §7 Abs. 5 Nrn. 3 bis 6 Schulgesetz(Sachausgaben),1000.0,1000.0,1000.0,105202.98, 157
51420_157,Beköstigung,335000.0,335000.0,388000.0,314399.6, 157
51701_157,Bewirtschaftungsausgaben,3319000.0,3418000.0,3071000.0,3729810.05, 157
51846_157,Mietaufwendungen für die Nutzungvon Schulgebäuden der HOWOGEWohnungsbaugesellschaft mbH,1000.0,1000.0,1000.0,0, 157
52509_158,Lehr- und Lernmittel sowie Unterrichtsmaterial inklusive der IKT,1247000.0,1176000.0,1363000.0,1256675.44, 158
52516_158,Ausgaben im Rahmen der schulischen Eigenverantwortung,1000.0,1000.0,1000.0,0, 158
52591_158,Lernmittel aus zweckgebundenenEinnahmen,1000.0,1000.0,1000.0,78839.81, 158
52594_158,Lehrmittel aus zweckgebundenenEinnahmen,1000.0,1000.0,1000.0,0, 158
53405_158,Sachausgaben gemäß § 7 Abs. 5Nrn. 3 bis 5 Schulgesetz,190000.0,190000.0,210000.0,154587.69, 158
68156_158,TLernmittel für Privatschülerinnenund Privatschüler,26000.0,26000.0,24500.0,23716.0, 158
68617_159,TSonstige Zuschüsse für konsumtive Zwecke in den BereichenJugend; Bildung; Kultur und Wissenschaft,51000.0,51000.0,51000.0,51000.0, 159
70200_159,06Y06; Beethoven-Schule: Sanierung; 2.BA 12249; Barbarastraße 9,3000000.0,3000000.0,2500000.0,120396.99, 159
70227_159,06Y09; Fichtenberg-Oberschule:Sanierung (2. BA) 12165; Rothenburgstraße 18,5000000.0,5000000.0,3500000.0,3090503.67, 159
70610_160,Errichtung eines Interimsstandortes auf einem Schulgrundstück14129; Beskidenstr. 1-3,0,794354.06,0,0, 160
71338_160,06Y03; Arndt-Gymnasium Dahlem:Neubau einer Sporthalle 14195 Königin-Luise-Straße 80-84,1500000.0,1500000.0,1000000.0,28265.47, 160
91921_160,Zuführung an die Rücklage nach §7 Abs. 5 Nrn. 1 und 2 Schulgesetz(Sachausgaben),1000.0,1000.0,1000.0,492366.98, 160
91922_160,Zuführung an die Rücklage nach §7 Abs. 5 Nrn. 3 bis 6 Schulgesetz(Sachausgaben),1000.0,1000.0,1000.0,115615.29, 160
11110_162,Kostenbeteiligung nach dem TKBGfür Angebote im Rahmen der ergänzenden Förderung und Betreuung (ehemals Hort),23400.0,34400.0,40000.0,10347.0, 162
11979_162,Verschiedene Einnahmen,1000.0,1000.0,1000.0,0, 162
12401_162,Mieten für Grundstücke; Gebäudeund Räume,23800.0,23800.0,29300.0,26884.62, 162
12516_162,Einnahmen aus eigenem Handelnder Schule,1000.0,1000.0,1000.0,0, 162
28103_162,Ersatz von Bewirtschaftungsausgaben,3000.0,3000.0,3500.0,2325.91, 162
29899_163,Erbschaften für konsumtive Zwecke,2000.0,2000.0,2000.0,0, 163
35921_163,Entnahme aus der Rücklage nach §7 Abs. 5 Nrn. 1 und 2 Schulgesetz(Sachausgaben),1000.0,1000.0,1000.0,97657.37, 163
35922_163,Entnahme aus der Rücklage nach §7 Abs. 5 Nrn. 3 bis 6 Schulgesetz(Sachausgaben),1000.0,1000.0,1000.0,25373.66, 163
38190_163,Verrechnungen für zweckgebundene Ausgaben,42200.0,41900.0,34300.0,36964.18, 163
42790_164,Aufwendungen für freie Mitarbeiterinnen/Mitarbeiter aus zweckgebundenen Einnahmen,2000.0,2000.0,2000.0,0, 164
51190_164,Geschäftsbedarf; Geräte; Gebrauchsgegenstände aus zweckgebundenen Einnahmen,1000.0,1000.0,1000.0,0, 164
51420_164,Beköstigung,360000.0,360000.0,360000.0,334889.8, 164
51701_164,Bewirtschaftungsausgaben,910000.0,937000.0,700000.0,1022849.79, 164
51912_164,Kleiner Unterhaltungsbedarf fürSchulen und Schulsportanlagen,1000.0,1000.0,1000.0,88500.98, 164
52509_164,Lehr- und Lernmittel sowie Unterrichtsmaterial inklusive der IKT,100000.0,100000.0,103000.0,112216.86, 164
52599_165,Lehr- und Lernmittel aus Erbschaften,1000.0,1000.0,1000.0,0, 165
53405_165,Sachausgaben gemäß § 7 Abs. 5Nrn. 3 bis 5 Schulgesetz,17800.0,17800.0,17800.0,10791.97, 165
54019_165,Belehrung; Unterhaltung,3000.0,3000.0,3000.0,2403.63, 165
54690_165,Sonstige sächliche Verwaltungsausgaben aus zweckgebundenenEinnahmen,41200.0,40900.0,33300.0,50958.33, 165
68180_166,TLeistungen für Bildung und Teilhabe - Mittagsverpflegung Schule,3000.0,3000.0,8500.0,2576.76, 166
81299_166,Geräte; Ausstattungs- und Ausrüstungsgegenstände aus Erbschaften,0,0,0,39441.46, 166
91921_166,Zuführung an die Rücklage nach §7 Abs. 5 Nrn. 1 und 2 Schulgesetz(Sachausgaben),1000.0,1000.0,1000.0,89440.51, 166
91922_166,Zuführung an die Rücklage nach §7 Abs. 5 Nrn. 3 bis 6 Schulgesetz(Sachausgaben),1000.0,1000.0,1000.0,32381.69, 166
12406_170,Mieten für Stellplätze auf Dienstgrundstücken,5000.0,5000.0,5000.0,4320.0, 170
28103_170,Ersatz von Bewirtschaftungsausgaben,25000.0,25000.0,20000.0,22394.63, 170
28290_170,Sonstige zweckgebundene Einnahmen für konsumtive Zwecke,1000.0,1000.0,1000.0,0, 170
42801_170,Entgelte der planmäßigen Tarifbeschäftigten,1421000.0,1478000.0,1395000.0,1551303.99, 170
44100_171,Beihilfen für Dienstkräfte,1000.0,1000.0,1000.0,0, 171
51131_171,Bekleidung; Wäsche,1000.0,1000.0,1000.0,1033.72, 171
51140_171,Geräte; Ausstattungs- und Ausrüstungsgegenstände,26000.0,27000.0,32000.0,16456.45, 171
51403_171,Ausgaben für die Haltung vonFahrzeugen,8500.0,8500.0,7500.0,6322.18, 171
51479_171,Allgemeine Verbrauchsmittel,17000.0,17000.0,18000.0,16933.78, 171
51701_171,Bewirtschaftungsausgaben,1692000.0,1742000.0,1500000.0,1901771.26, 171
51802_171,Mieten für Fahrzeuge,2300.0,2300.0,2800.0,2241.69, 171
51803_171,Mieten für Maschinen und Geräte,6100.0,6100.0,6100.0,6086.9, 171
51910_171,Kleiner Unterhaltungsbedarf,31600.0,31600.0,31300.0,31246.68, 171
51990_171,Unterhaltung der Grundstücke undbaulichen Anlagen aus zweckgebundenen Einnahmen,0,0,0,0, 171
52906_171,Repräsentation; Empfänge; Feierlichkeiten; Kontaktpflege,1000.0,1000.0,4000.0,129.47, 171
54690_172,Sonstige sächliche Verwaltungsausgaben aus zweckgebundenenEinnahmen,1000.0,1000.0,1000.0,77029.64, 172
68123_172,TEhrungen; Preise,10000.0,10000.0,10000.0,9925.53, 172
68406_172,TZuschüsse an soziale oder ähnliche Einrichtungen,12200.0,12200.0,12200.0,14650.0, 172
71500_172,Neubau eines Umkleidetraktes aufder Ernst-Reuter- Sportanlage,1200000.0,419000.0,300000.0,0, 172
71533_173,Abriss und Neubau der Gymnastikhalle Mühlenstraße einschl. desUmkleide- und Sanitärtraktes,500000.0,1581000.0,0,0, 173
11102_175,Ersatzvornahmen,1000.0,1000.0,1000.0,0, 175
11105_175,Gebühren nach der Verwaltungsgebührenordnung,200000.0,200000.0,175000.0,193806.5, 175
11153_175,Gebühren nach Bundesrecht,670000.0,670000.0,550000.0,565101.55, 175
11154_175,Sondernutzungsgebühren fürRohrkanalnetze der Berliner Wasserbetriebe (BWB),1940000.0,1940000.0,1940000.0,1939206.0, 175
11155_175,Gebühren für die Sondernutzungöffentlicher Straßen,2000000.0,2000000.0,1665000.0,1441304.86, 175
11201_175,Geldstrafen; Geldbußen; Verwarnungs- und Zwangsgelder,1000.0,1000.0,1000.0,255.3, 175
11903_175,Schadenersatzleistungen; Vertragsstrafen,17000.0,17000.0,15000.0,16291.55, 175
11904_175,Ersatz von Aufwendungen für Maßnahmen nach dem Berliner Straßengesetz,550000.0,550000.0,300000.0,272811.07, 175
12290_176,Einnahmen aus zweckgebundenenNebenentgelten des Dualen Systems,31000.0,31000.0,31000.0,29235.33, 176
12401_176,Mieten für Grundstücke; Gebäudeund Räume,34100.0,27000.0,37000.0,39355.37, 176
26101_176,Ersatz von Verwaltungsausgaben,10000.0,10000.0,6000.0,20852.45, 176
26109_176,Erstattungen von Bauvorbereitungsmitteln,50000.0,50000.0,50000.0,151575.79, 176
28290_176,Sonstige zweckgebundene Einnahmen für konsumtive Zwecke,8000.0,8000.0,8000.0,3549.7, 176
34101_176,Erschließungsbeiträge,6000.0,6000.0,2000.0,6459.92, 176
42801_177,Entgelte der planmäßigen Tarifbeschäftigten,2052000.0,2134000.0,1934000.0,2380932.78, 177
44100_177,Beihilfen für Dienstkräfte,69100.0,71200.0,57000.0,65181.31, 177
51101_177,Geschäftsbedarf,4000.0,4000.0,8000.0,3002.56, 177
51140_177,Geräte; Ausstattungs- und Ausrüstungsgegenstände,4000.0,4000.0,5000.0,3638.61, 177
51185_177,Dienstleistungen für die verfahrensabhängige IKTSiehe Maßnahmegruppe 32,0,0,0,0, 177
51403_177,Ausgaben für die Haltung vonFahrzeugen,7000.0,7000.0,6000.0,3772.88, 177
51408_177,Dienst- und Schutzkleidung,4000.0,4000.0,1000.0,228.43, 177
51701_177,Bewirtschaftungsausgaben,74600.0,76800.0,100000.0,83792.36, 177
51802_177,Mieten für Fahrzeuge,1000.0,1000.0,1000.0,0, 177
51910_177,Kleiner Unterhaltungsbedarf,5000.0,5000.0,5000.0,235.77, 177
52119_178,Maßnahmen nach dem BerlinerStraßengesetz zu Lasten anderer,550000.0,550000.0,300000.0,377846.44, 178
52126_178,Reinigung der Straßen und Entwässerungsanlagen außerhalb dergeschlossenen Ortslage,70000.0,70000.0,61000.0,65668.4, 178
52190_178,Unterhaltung des sonstigen unbeweglichen Vermögens aus zweckgebundenen Einnahmen,9000.0,9000.0,9000.0,0, 178
52501_178,Aus- und Fortbildung,5000.0,5000.0,3000.0,3046.18, 178
54010_178,Dienstleistungen,1000.0,1000.0,1000.0,5.74, 178
54040_179,Bauvorbereitungsmittel,50000.0,50000.0,50000.0,0, 179
54079_179,Verschiedene Ausgaben,2000.0,2000.0,4000.0,1344.19, 179
73800_180,Umbau des Alfred-Grenander-Platzes,0,4659.12,0,0, 180
73804_180,Neubau der Thorwaldsenstraßezwischen Knausstraße und Bergstraße,10000.0,10000.0,720000.0,18934.26, 180
73817_180,Umbau des Straßenzuges Carstennstraße/Luzerner Straße undder Appenzeller Straße,0,3698.0,0,0, 180
73826_181,Umbau der Königsberger Straßevon Goerzallee bis Morgensternstraße,874000.0,674000.0,500000.0,99821.94, 181
73830_181,Neubau des Munsterdamms zwischen Steglitzer Damm und ca.Kottesteig,0,18533.42,0,0, 181
51185_183,Dienstleistungen für die verfahrensabhängige IKT,7000.0,7000.0,7000.0,4566.06, 183
11149_185,Gebühren nach der Verordnungüber die Erhebung von Gebührenim Umweltschutz,12500.0,12500.0,12500.0,6882.45, 185
11201_185,Geldstrafen; Geldbußen; Verwarnungs- und Zwangsgelder,1000.0,1000.0,2000.0,85.0, 185
11903_185,Schadenersatzleistungen; Vertragsstrafen,1000.0,1000.0,1500.0,8991.25, 185
11979_185,Verschiedene Einnahmen,6000.0,6000.0,6000.0,1678.14, 185
12401_186,Mieten für Grundstücke; Gebäudeund Räume,562000.0,562000.0,549000.0,579494.45, 186
12405_186,Nutzungsentschädigung,10000.0,10000.0,17000.0,8875.28, 186
12511_186,Verkaufserlöse,3000.0,3000.0,3000.0,0, 186
13203_186,Verkauf von beweglichem Vermögen,10000.0,10000.0,10000.0,0, 186
28103_187,Ersatz von Bewirtschaftungsausgaben,290000.0,290000.0,292000.0,491085.78, 187
28290_187,Sonstige zweckgebundene Einnahmen für konsumtive Zwecke,13000.0,13000.0,13000.0,37775.0,2024.0,2025.0, 187
42201_187,Bezüge der planmäßigen Beamtinnen und Beamten,505000.0,525000.0,346000.0,177385.81, 187
42801_187,Entgelte der planmäßigen Tarifbeschäftigten,11862000.0,12349000.0,12234000.0,12711471.4, 187
42811_187,Entgelte der nichtplanmäßigen Tarifbeschäftigten,33000.0,34200.0,34600.0,-10965.13, 187
44100_187,Beihilfen für Dienstkräfte,8200.0,8500.0,12500.0,7706.84, 187
51101_187,Geschäftsbedarf,5000.0,5000.0,5000.0,3917.55, 187
51140_187,Geräte; Ausstattungs- und Ausrüstungsgegenstände,210000.0,210000.0,230000.0,200982.44, 187
51168_187,Geräte; Ausstattungs- und Ausrüstungsgegenstände für die verfahrensabhängige IKTSiehe Maßnahmegruppe 32,0,0,0,0, 187
51403_188,Ausgaben für die Haltung vonFahrzeugen,420000.0,420000.0,410000.0,405767.85, 188
51408_188,Dienst- und Schutzkleidung,35000.0,35000.0,30000.0,27364.51, 188
51479_188,Allgemeine Verbrauchsmittel,16000.0,16000.0,16000.0,15895.1, 188
51701_188,Bewirtschaftungsausgaben,591000.0,618000.0,587000.0,1782985.67, 188
51802_188,Mieten für Fahrzeuge,22000.0,22000.0,22000.0,196.95, 188
51803_188,Mieten für Maschinen und Geräte,5000.0,5000.0,2000.0,5887.77, 188
51900_188,Unterhaltung der Grundstücke undbaulichen Anlagen,0,15595.75,0,0, 188
51905_188,Maßnahmen in Kleingartenkolonien,8000.0,8000.0,8000.0,5608.6, 188
51910_188,Kleiner Unterhaltungsbedarf,25000.0,25000.0,21000.0,20987.88, 188
52110_189,Unterhaltung der Grünanlagen,4132000.0,4132000.0,2725000.0,3312849.65, 189
52190_189,Unterhaltung des sonstigen unbeweglichen Vermögens aus zweckgebundenen Einnahmen,282000.0,282000.0,282000.0,347491.74, 189
52501_189,Aus- und Fortbildung,40000.0,40000.0,32000.0,35049.95, 189
52536_189,Aus- und Fortbildung für die verfahrensabhängige IKTSiehe Maßnahmegruppe 32,0,0,0,0, 189
54010_189,Dienstleistungen,30000.0,30000.0,35000.0,3882.91, 189
54040_190,Bauvorbereitungsmittel,1000.0,1000.0,1000.0,0, 190
54079_190,Verschiedene Ausgaben,3000.0,3000.0,2000.0,3559.77, 190
54690_190,Sonstige sächliche Verwaltungsausgaben aus zweckgebundenenEinnahmen,2000.0,2000.0,2000.0,8375.52, 190
68456_190,TZuschüsse zur Durchführung desFreiwilligen Ökologischen Jahres,5000.0,5000.0,5000.0,4477.74, 190
71602_190,Neubau (Erstzbau) eines Bolzplatzes; Bernkastler Platz,150000.0,150000.0,0,0, 190
71603_190,Neubau eines Spielplatzes; Platzder US-Berlin-Brigade,0,18968.14,0,0, 190
71604_190,Wegesanierung Weverpromenade/Stadtpark Steglitz,150000.0,150000.0,0,0, 190
71606_191,Grundsanierung des Spiel- undBolzplatzes Kaulbachstraße,0,54357.88,0,0, 191
